"brand","dma","period","gross_add"
"Suddenlink","SPRINGFIELD, MO",2016-12-25,5
"Suddenlink","SPRINGFIELD, MO",2017-01-01,16
"Suddenlink","SPRINGFIELD, MO",2017-01-08,23
"Suddenlink","SPRINGFIELD, MO",2017-01-15,17
"Suddenlink","SPRINGFIELD, MO",2017-01-22,30
"Suddenlink","SPRINGFIELD, MO",2017-01-29,22
"Suddenlink","SPRINGFIELD, MO",2017-02-05,14
"Suddenlink","SPRINGFIELD, MO",2017-02-12,22
"Suddenlink","SPRINGFIELD, MO",2017-02-19,13
"Suddenlink","SPRINGFIELD, MO",2017-02-26,15
"Suddenlink","SPRINGFIELD, MO",2017-03-05,14
"Suddenlink","SPRINGFIELD, MO",2017-03-12,19
"Suddenlink","SPRINGFIELD, MO",2017-03-19,17
"Suddenlink","SPRINGFIELD, MO",2017-03-26,22
"Suddenlink","SPRINGFIELD, MO",2017-04-02,21
"Suddenlink","SPRINGFIELD, MO",2017-04-09,21
"Suddenlink","SPRINGFIELD, MO",2017-04-16,10
"Suddenlink","SPRINGFIELD, MO",2017-04-23,28
"Suddenlink","SPRINGFIELD, MO",2017-04-30,18
"Suddenlink","SPRINGFIELD, MO",2017-05-07,16
"Suddenlink","SPRINGFIELD, MO",2017-05-14,20
"Suddenlink","SPRINGFIELD, MO",2017-05-21,14
"Suddenlink","SPRINGFIELD, MO",2017-05-28,24
"Suddenlink","SPRINGFIELD, MO",2017-06-04,15
"Suddenlink","SPRINGFIELD, MO",2017-06-11,16
"Suddenlink","SPRINGFIELD, MO",2017-06-18,18
"Suddenlink","SPRINGFIELD, MO",2017-06-25,17
"Suddenlink","SPRINGFIELD, MO",2017-07-02,11
"Suddenlink","SPRINGFIELD, MO",2017-07-09,14
"Suddenlink","SPRINGFIELD, MO",2017-07-16,12
"Suddenlink","SPRINGFIELD, MO",2017-07-23,10
"Suddenlink","SPRINGFIELD, MO",2017-07-30,15
"Suddenlink","SPRINGFIELD, MO",2017-08-06,16
"Suddenlink","SPRINGFIELD, MO",2017-08-13,10
"Suddenlink","SPRINGFIELD, MO",2017-08-20,20
"Suddenlink","SPRINGFIELD, MO",2017-08-27,21
"Suddenlink","SPRINGFIELD, MO",2017-09-03,12
"Suddenlink","SPRINGFIELD, MO",2017-09-10,19
"Suddenlink","SPRINGFIELD, MO",2017-09-17,14
"Suddenlink","SPRINGFIELD, MO",2017-09-24,17
"Suddenlink","SPRINGFIELD, MO",2017-10-01,17
"Suddenlink","SPRINGFIELD, MO",2017-10-08,15
"Suddenlink","SPRINGFIELD, MO",2017-10-15,16
"Suddenlink","SPRINGFIELD, MO",2017-10-22,25
"Suddenlink","SPRINGFIELD, MO",2017-10-29,26
"Suddenlink","SPRINGFIELD, MO",2017-11-05,28
"Suddenlink","SPRINGFIELD, MO",2017-11-12,17
"Suddenlink","SPRINGFIELD, MO",2017-11-19,8
"Suddenlink","SPRINGFIELD, MO",2017-11-26,22
"Suddenlink","SPRINGFIELD, MO",2017-12-03,17
"Suddenlink","SPRINGFIELD, MO",2017-12-10,15
"Suddenlink","SPRINGFIELD, MO",2017-12-17,16
"Suddenlink","SPRINGFIELD, MO",2017-12-24,6
"Suddenlink","SPRINGFIELD, MO",2017-12-31,13
"Suddenlink","SPRINGFIELD, MO",2018-01-07,23
"Suddenlink","SPRINGFIELD, MO",2018-01-14,9
"Suddenlink","SPRINGFIELD, MO",2018-01-21,25
"Suddenlink","SPRINGFIELD, MO",2018-01-28,20
"Suddenlink","SPRINGFIELD, MO",2018-02-04,14
"Suddenlink","SPRINGFIELD, MO",2018-02-11,17
"Suddenlink","SPRINGFIELD, MO",2018-02-18,18
"Suddenlink","SPRINGFIELD, MO",2018-02-25,18
"Suddenlink","SPRINGFIELD, MO",2018-03-04,26
"Suddenlink","SPRINGFIELD, MO",2018-03-11,235
"Suddenlink","SPRINGFIELD, MO",2018-03-18,12
"Suddenlink","SPRINGFIELD, MO",2018-03-25,26
"Suddenlink","SPRINGFIELD, MO",2018-04-01,27
"Suddenlink","SPRINGFIELD, MO",2018-04-08,25
"Suddenlink","SPRINGFIELD, MO",2018-04-15,16
"Suddenlink","SPRINGFIELD, MO",2018-04-22,15
"Suddenlink","SPRINGFIELD, MO",2018-04-29,24
"Suddenlink","SPRINGFIELD, MO",2018-05-06,23
"Suddenlink","SPRINGFIELD, MO",2018-05-13,18
"Suddenlink","SPRINGFIELD, MO",2018-05-20,19
"Suddenlink","SPRINGFIELD, MO",2018-05-27,21
"Suddenlink","SPRINGFIELD, MO",2018-06-03,20
"Suddenlink","SPRINGFIELD, MO",2018-06-10,18
"Suddenlink","SPRINGFIELD, MO",2018-06-17,16
"Suddenlink","SPRINGFIELD, MO",2018-06-24,54
"Suddenlink","SPRINGFIELD, MO",2018-07-01,10
"Suddenlink","SPRINGFIELD, MO",2018-07-08,43
"Suddenlink","SPRINGFIELD, MO",2018-07-15,45
"Suddenlink","SPRINGFIELD, MO",2018-07-22,17
"Suddenlink","SPRINGFIELD, MO",2018-07-29,14
"Suddenlink","SPRINGFIELD, MO",2018-08-05,13
"Suddenlink","SPRINGFIELD, MO",2018-08-12,16
"Suddenlink","SPRINGFIELD, MO",2018-08-19,14
"Suddenlink","SPRINGFIELD, MO",2018-08-26,19
"Suddenlink","SPRINGFIELD, MO",2018-09-02,22
"Suddenlink","SPRINGFIELD, MO",2018-09-09,30
"Suddenlink","SPRINGFIELD, MO",2018-09-16,15
"Suddenlink","SPRINGFIELD, MO",2018-09-23,17
"Suddenlink","SPRINGFIELD, MO",2018-09-30,20
"Suddenlink","SPRINGFIELD, MO",2018-10-07,18
"Suddenlink","SPRINGFIELD, MO",2018-10-14,17
"Suddenlink","SPRINGFIELD, MO",2018-10-21,15
"Suddenlink","SPRINGFIELD, MO",2018-10-28,16
"Suddenlink","SPRINGFIELD, MO",2018-11-04,13
"Suddenlink","SPRINGFIELD, MO",2018-11-11,19
"Suddenlink","SPRINGFIELD, MO",2018-11-18,9
"Suddenlink","SPRINGFIELD, MO",2018-11-25,20
"Suddenlink","SPRINGFIELD, MO",2018-12-02,22
"Suddenlink","SPRINGFIELD, MO",2018-12-09,16
"Suddenlink","SPRINGFIELD, MO",2018-12-16,10
"Suddenlink","SPRINGFIELD, MO",2018-12-23,20
"Suddenlink","SPRINGFIELD, MO",2018-12-30,11
"Suddenlink","SPRINGFIELD, MO",2019-01-06,16
"Suddenlink","SPRINGFIELD, MO",2019-01-13,20
"Suddenlink","SPRINGFIELD, MO",2019-01-20,10
"Suddenlink","SPRINGFIELD, MO",2019-01-27,12
"Suddenlink","SPRINGFIELD, MO",2019-02-03,20
"Suddenlink","SPRINGFIELD, MO",2019-02-10,14
"Suddenlink","SPRINGFIELD, MO",2019-02-17,15
"Suddenlink","SPRINGFIELD, MO",2019-02-24,24
"Suddenlink","SPRINGFIELD, MO",2019-03-03,20
"Suddenlink","SPRINGFIELD, MO",2019-03-10,14
"Suddenlink","SPRINGFIELD, MO",2019-03-17,12
"Suddenlink","SPRINGFIELD, MO",2019-03-24,15
"Suddenlink","SPRINGFIELD, MO",2019-03-31,15
"Suddenlink","SPRINGFIELD, MO",2019-04-07,9
"Suddenlink","SPRINGFIELD, MO",2019-04-14,22
"Suddenlink","SPRINGFIELD, MO",2019-04-21,15
"Suddenlink","SPRINGFIELD, MO",2019-04-28,13
"Suddenlink","SPRINGFIELD, MO",2019-05-05,11
"Suddenlink","SPRINGFIELD, MO",2019-05-12,14
"Suddenlink","SPRINGFIELD, MO",2019-05-19,19
"Suddenlink","SPRINGFIELD, MO",2019-05-26,20
"Suddenlink","SPRINGFIELD, MO",2019-06-02,14
"Suddenlink","SPRINGFIELD, MO",2019-06-09,7
"Suddenlink","SPRINGFIELD, MO",2019-06-16,11
"Suddenlink","SPRINGFIELD, MO",2019-06-23,17
"Suddenlink","SPRINGFIELD, MO",2019-06-30,21
"Suddenlink","SPRINGFIELD, MO",2019-07-07,11
"Suddenlink","SPRINGFIELD, MO",2019-07-14,12
"Suddenlink","SPRINGFIELD, MO",2019-07-21,8
"Suddenlink","SPRINGFIELD, MO",2019-07-28,18
"Suddenlink","SPRINGFIELD, MO",2019-08-04,19
"Suddenlink","SPRINGFIELD, MO",2019-08-11,13
"Suddenlink","SPRINGFIELD, MO",2019-08-18,11
"Suddenlink","SPRINGFIELD, MO",2019-08-25,19
"Suddenlink","SPRINGFIELD, MO",2019-09-01,16
"Suddenlink","SPRINGFIELD, MO",2019-09-08,17
"Suddenlink","SPRINGFIELD, MO",2019-09-15,4
"Suddenlink","SPRINGFIELD, MO",2019-09-22,16
"Suddenlink","SPRINGFIELD, MO",2019-09-29,11
"Suddenlink","SPRINGFIELD, MO",2019-10-06,19
"Suddenlink","SPRINGFIELD, MO",2019-10-13,14
"Suddenlink","SPRINGFIELD, MO",2019-10-20,12
"Suddenlink","SPRINGFIELD, MO",2019-10-27,10
"Suddenlink","SPRINGFIELD, MO",2019-11-03,41
"Suddenlink","SPRINGFIELD, MO",2019-11-10,10
"Suddenlink","SPRINGFIELD, MO",2019-11-17,11
"Suddenlink","SPRINGFIELD, MO",2019-11-24,4
"Suddenlink","SPRINGFIELD, MO",2019-12-01,11
"Suddenlink","SPRINGFIELD, MO",2019-12-08,7
"Suddenlink","SPRINGFIELD, MO",2019-12-15,12
"Suddenlink","SPRINGFIELD, MO",2019-12-22,7
"Suddenlink","SPRINGFIELD, MO",2019-12-29,8
"Suddenlink","SPRINGFIELD, MO",2020-01-05,14
"Suddenlink","SPRINGFIELD, MO",2020-01-12,14
"Suddenlink","SPRINGFIELD, MO",2020-01-19,9
"Suddenlink","SPRINGFIELD, MO",2020-01-26,11
"Suddenlink","SPRINGFIELD, MO",2020-02-02,22
"Suddenlink","SPRINGFIELD, MO",2020-02-09,11
"Suddenlink","SPRINGFIELD, MO",2020-02-16,11
"Suddenlink","SPRINGFIELD, MO",2020-02-23,21
"Suddenlink","SPRINGFIELD, MO",2020-03-01,15
"Suddenlink","SPRINGFIELD, MO",2020-03-08,22
"Suddenlink","SPRINGFIELD, MO",2020-03-15,16
"Suddenlink","SPRINGFIELD, MO",2020-03-22,8
"Suddenlink","SPRINGFIELD, MO",2020-03-29,11
"Suddenlink","SPRINGFIELD, MO",2020-04-05,8
"Suddenlink","SPRINGFIELD, MO",2020-04-12,7
"Suddenlink","SPRINGFIELD, MO",2020-04-19,10
"Suddenlink","SPRINGFIELD, MO",2020-04-26,11
"Suddenlink","SPRINGFIELD, MO",2020-05-03,18
"Suddenlink","SPRINGFIELD, MO",2020-05-10,19
"Suddenlink","SPRINGFIELD, MO",2020-05-17,10
"Suddenlink","SPRINGFIELD, MO",2020-05-24,12
"Suddenlink","SPRINGFIELD, MO",2020-05-31,10
"Suddenlink","SPRINGFIELD, MO",2020-06-07,17
"Suddenlink","SPRINGFIELD, MO",2020-06-14,17
"Suddenlink","SPRINGFIELD, MO",2020-06-21,26
"Suddenlink","SPRINGFIELD, MO",2020-06-28,11
"Suddenlink","SPRINGFIELD, MO",2020-07-05,9
"Suddenlink","SPRINGFIELD, MO",2020-07-12,10
"Suddenlink","SPRINGFIELD, MO",2020-07-19,8
"Suddenlink","SPRINGFIELD, MO",2020-07-26,10
"Suddenlink","SPRINGFIELD, MO",2020-08-02,15
"Suddenlink","SPRINGFIELD, MO",2020-08-09,11
"Suddenlink","SPRINGFIELD, MO",2020-08-16,8
"Suddenlink","SPRINGFIELD, MO",2020-08-23,14
"Suddenlink","SPRINGFIELD, MO",2020-08-30,8
"Suddenlink","SPRINGFIELD, MO",2020-09-06,10
"Suddenlink","SPRINGFIELD, MO",2020-09-13,10
"Suddenlink","SPRINGFIELD, MO",2020-09-20,9
"Suddenlink","SPRINGFIELD, MO",2020-09-27,9
"Suddenlink","SPRINGFIELD, MO",2020-10-04,17
"Suddenlink","SPRINGFIELD, MO",2020-10-11,10
"Suddenlink","SPRINGFIELD, MO",2020-10-18,15
"Suddenlink","SPRINGFIELD, MO",2020-10-25,11
"Suddenlink","SPRINGFIELD, MO",2020-11-01,12
"Suddenlink","SPRINGFIELD, MO",2020-11-08,8
"Suddenlink","SPRINGFIELD, MO",2020-11-15,10
"Suddenlink","SPRINGFIELD, MO",2020-11-22,7
"Suddenlink","SPRINGFIELD, MO",2020-11-29,9
"Suddenlink","SPRINGFIELD, MO",2020-12-06,10
"Suddenlink","SPRINGFIELD, MO",2020-12-13,12
"Suddenlink","SPRINGFIELD, MO",2020-12-20,7
"Suddenlink","SPRINGFIELD, MO",2020-12-27,5
"Suddenlink","SPRINGFIELD, MO",2021-01-03,13
"Suddenlink","SPRINGFIELD, MO",2021-01-10,9
"Suddenlink","SPRINGFIELD, MO",2021-01-17,9
"Suddenlink","SPRINGFIELD, MO",2021-01-24,15
"Suddenlink","SPRINGFIELD, MO",2021-01-31,23
"Suddenlink","SPRINGFIELD, MO",2021-02-07,13
"Suddenlink","SPRINGFIELD, MO",2021-02-14,3
"Suddenlink","SPRINGFIELD, MO",2021-02-21,17
"Suddenlink","SPRINGFIELD, MO",2021-02-28,19
"Suddenlink","SPRINGFIELD, MO",2021-03-07,23
"Suddenlink","SPRINGFIELD, MO",2021-03-14,13
"Suddenlink","SPRINGFIELD, MO",2021-03-21,19
"Suddenlink","SPRINGFIELD, MO",2021-03-28,28
"Suddenlink","SPRINGFIELD, MO",2021-04-04,23
"Suddenlink","SPRINGFIELD, MO",2021-04-11,19
"Suddenlink","SPRINGFIELD, MO",2021-04-18,15
"Suddenlink","SPRINGFIELD, MO",2021-04-25,14
"Suddenlink","SPRINGFIELD, MO",2021-05-02,14
"Suddenlink","SPRINGFIELD, MO",2021-05-09,17
"Suddenlink","SPRINGFIELD, MO",2021-05-16,16
"Suddenlink","SPRINGFIELD, MO",2021-05-23,17
"Suddenlink","SPRINGFIELD, MO",2021-05-30,7
"Suddenlink","SPRINGFIELD, MO",2021-06-06,18
"Suddenlink","SPRINGFIELD, MO",2021-06-13,14
"Suddenlink","SPRINGFIELD, MO",2021-06-20,18
"Suddenlink","SPRINGFIELD, MO",2021-06-27,20
"Suddenlink","SPRINGFIELD, MO",2021-07-04,8
"Suddenlink","SPRINGFIELD, MO",2021-07-11,20
"Suddenlink","SPRINGFIELD, MO",2021-07-18,5
"Suddenlink","SPRINGFIELD, MO",2021-07-25,18
"Suddenlink","SPRINGFIELD, MO",2021-08-01,19
"Suddenlink","SPRINGFIELD, MO",2021-08-08,20
"Suddenlink","SPRINGFIELD, MO",2021-08-15,17
"Suddenlink","SPRINGFIELD, MO",2021-08-22,13
"Suddenlink","SPRINGFIELD, MO",2021-08-29,21
"Suddenlink","SPRINGFIELD, MO",2021-09-05,11
"Suddenlink","SPRINGFIELD, MO",2021-09-12,16
"Suddenlink","SPRINGFIELD, MO",2021-09-19,7
"Suddenlink","ST JOSEPH, MO",2016-01-03,10
"Suddenlink","ST JOSEPH, MO",2016-01-10,4
"Suddenlink","ST JOSEPH, MO",2016-01-17,5
"Suddenlink","ST JOSEPH, MO",2016-01-24,3
"Suddenlink","ST JOSEPH, MO",2016-01-31,8
"Suddenlink","ST JOSEPH, MO",2016-02-07,3
"Suddenlink","ST JOSEPH, MO",2016-02-14,4
"Suddenlink","ST JOSEPH, MO",2016-02-21,4
"Suddenlink","ST JOSEPH, MO",2016-02-28,3
"Suddenlink","ST JOSEPH, MO",2016-03-06,4
"Suddenlink","ST JOSEPH, MO",2016-03-13,2
"Suddenlink","ST JOSEPH, MO",2016-03-20,3
"Suddenlink","ST JOSEPH, MO",2016-03-27,5
"Suddenlink","ST JOSEPH, MO",2016-04-03,7
"Suddenlink","ST JOSEPH, MO",2016-04-10,22
"Suddenlink","ST JOSEPH, MO",2016-04-17,2
"Suddenlink","ST JOSEPH, MO",2016-04-24,4
"Suddenlink","ST JOSEPH, MO",2016-05-01,7
"Suddenlink","ST JOSEPH, MO",2016-05-08,6
"Suddenlink","ST JOSEPH, MO",2016-05-15,8
"Suddenlink","ST JOSEPH, MO",2016-05-22,3
"Suddenlink","ST JOSEPH, MO",2016-05-29,2
"Suddenlink","ST JOSEPH, MO",2016-06-05,7
"Suddenlink","ST JOSEPH, MO",2016-06-12,8
"Suddenlink","ST JOSEPH, MO",2016-06-19,3
"Suddenlink","ST JOSEPH, MO",2016-06-26,4
"Suddenlink","ST JOSEPH, MO",2016-07-03,6
"Suddenlink","ST JOSEPH, MO",2016-07-10,3
"Suddenlink","ST JOSEPH, MO",2016-07-17,3
"Suddenlink","ST JOSEPH, MO",2016-07-24,4
"Suddenlink","ST JOSEPH, MO",2016-07-31,7
"Suddenlink","ST JOSEPH, MO",2016-08-07,5
"Suddenlink","ST JOSEPH, MO",2016-08-14,6
"Suddenlink","ST JOSEPH, MO",2016-08-21,8
"Suddenlink","ST JOSEPH, MO",2016-08-28,3
"Suddenlink","ST JOSEPH, MO",2016-09-04,5
"Suddenlink","ST JOSEPH, MO",2016-09-11,7
"Suddenlink","ST JOSEPH, MO",2016-09-18,8
"Suddenlink","ST JOSEPH, MO",2016-09-25,5
"Suddenlink","ST JOSEPH, MO",2016-10-02,6
"Suddenlink","ST JOSEPH, MO",2016-10-09,2
"Suddenlink","ST JOSEPH, MO",2016-10-16,6
"Suddenlink","ST JOSEPH, MO",2016-10-23,7
"Suddenlink","ST JOSEPH, MO",2016-10-30,6
"Suddenlink","ST JOSEPH, MO",2016-11-06,6
"Suddenlink","ST JOSEPH, MO",2016-11-13,4
"Suddenlink","ST JOSEPH, MO",2016-11-20,2
"Suddenlink","ST JOSEPH, MO",2016-11-27,5
"Suddenlink","ST JOSEPH, MO",2016-12-04,8
"Suddenlink","ST JOSEPH, MO",2016-12-11,5
"Suddenlink","ST JOSEPH, MO",2016-12-18,2
"Suddenlink","ST JOSEPH, MO",2016-12-25,3
"Suddenlink","ST JOSEPH, MO",2017-01-01,0
"Suddenlink","ST JOSEPH, MO",2017-01-08,3
"Suddenlink","ST JOSEPH, MO",2017-01-15,4
"Suddenlink","ST JOSEPH, MO",2017-01-22,4
"Suddenlink","ST JOSEPH, MO",2017-01-29,9
"Suddenlink","ST JOSEPH, MO",2017-02-05,6
"Suddenlink","ST JOSEPH, MO",2017-02-12,5
"Suddenlink","ST JOSEPH, MO",2017-02-19,4
"Suddenlink","ST JOSEPH, MO",2017-02-26,4
"Suddenlink","ST JOSEPH, MO",2017-03-05,9
"Suddenlink","ST JOSEPH, MO",2017-03-12,5
"Suddenlink","ST JOSEPH, MO",2017-03-19,7
"Suddenlink","ST JOSEPH, MO",2017-03-26,5
"Suddenlink","ST JOSEPH, MO",2017-04-02,9
"Suddenlink","ST JOSEPH, MO",2017-04-09,6
"Suddenlink","ST JOSEPH, MO",2017-04-16,5
"Suddenlink","ST JOSEPH, MO",2017-04-23,7
"Suddenlink","ST JOSEPH, MO",2017-04-30,9
"Suddenlink","ST JOSEPH, MO",2017-05-07,5
"Suddenlink","ST JOSEPH, MO",2017-05-14,7
"Suddenlink","ST JOSEPH, MO",2017-05-21,6
"Suddenlink","ST JOSEPH, MO",2017-05-28,4
"Suddenlink","ST JOSEPH, MO",2017-06-04,8
"Suddenlink","ST JOSEPH, MO",2017-06-11,2
"Suddenlink","ST JOSEPH, MO",2017-06-18,7
"Suddenlink","ST JOSEPH, MO",2017-06-25,4
"Suddenlink","ST JOSEPH, MO",2017-07-02,5
"Suddenlink","ST JOSEPH, MO",2017-07-09,4
"Suddenlink","ST JOSEPH, MO",2017-07-16,2
"Suddenlink","ST JOSEPH, MO",2017-07-23,7
"Suddenlink","ST JOSEPH, MO",2017-07-30,6
"Suddenlink","ST JOSEPH, MO",2017-08-06,5
"Suddenlink","ST JOSEPH, MO",2017-08-13,6
"Suddenlink","ST JOSEPH, MO",2017-08-20,2
"Suddenlink","ST JOSEPH, MO",2017-08-27,7
"Suddenlink","ST JOSEPH, MO",2017-09-03,6
"Suddenlink","ST JOSEPH, MO",2017-09-10,4
"Suddenlink","ST JOSEPH, MO",2017-09-17,8
"Suddenlink","ST JOSEPH, MO",2017-09-24,7
"Suddenlink","ST JOSEPH, MO",2017-10-01,5
"Suddenlink","ST JOSEPH, MO",2017-10-08,3
"Suddenlink","ST JOSEPH, MO",2017-10-15,5
"Suddenlink","ST JOSEPH, MO",2017-10-22,8
"Suddenlink","ST JOSEPH, MO",2017-10-29,10
"Suddenlink","ST JOSEPH, MO",2017-11-05,7
"Suddenlink","ST JOSEPH, MO",2017-11-12,2
"Suddenlink","ST JOSEPH, MO",2017-11-19,4
"Suddenlink","ST JOSEPH, MO",2017-11-26,7
"Suddenlink","ST JOSEPH, MO",2017-12-03,4
"Suddenlink","ST JOSEPH, MO",2017-12-10,6
"Suddenlink","ST JOSEPH, MO",2017-12-17,11
"Suddenlink","ST JOSEPH, MO",2017-12-24,3
"Suddenlink","ST JOSEPH, MO",2017-12-31,5
"Suddenlink","ST JOSEPH, MO",2018-01-07,3
"Suddenlink","ST JOSEPH, MO",2018-01-14,4
"Suddenlink","ST JOSEPH, MO",2018-01-21,6
"Suddenlink","ST JOSEPH, MO",2018-01-28,3
"Suddenlink","ST JOSEPH, MO",2018-02-04,4
"Suddenlink","ST JOSEPH, MO",2018-02-11,6
"Suddenlink","ST JOSEPH, MO",2018-02-18,5
"Suddenlink","ST JOSEPH, MO",2018-02-25,7
"Suddenlink","ST JOSEPH, MO",2018-03-04,7
"Suddenlink","ST JOSEPH, MO",2018-03-11,6
"Suddenlink","ST JOSEPH, MO",2018-03-18,8
"Suddenlink","ST JOSEPH, MO",2018-03-25,4
"Suddenlink","ST JOSEPH, MO",2018-04-01,8
"Suddenlink","ST JOSEPH, MO",2018-04-08,7
"Suddenlink","ST JOSEPH, MO",2018-04-15,7
"Suddenlink","ST JOSEPH, MO",2018-04-22,4
"Suddenlink","ST JOSEPH, MO",2018-04-29,16
"Suddenlink","ST JOSEPH, MO",2018-05-06,4
"Suddenlink","ST JOSEPH, MO",2018-05-13,12
"Suddenlink","ST JOSEPH, MO",2018-05-20,6
"Suddenlink","ST JOSEPH, MO",2018-05-27,9
"Suddenlink","ST JOSEPH, MO",2018-06-03,3
"Suddenlink","ST JOSEPH, MO",2018-06-10,7
"Suddenlink","ST JOSEPH, MO",2018-06-17,3
"Suddenlink","ST JOSEPH, MO",2018-06-24,7
"Suddenlink","ST JOSEPH, MO",2018-07-01,4
"Suddenlink","ST JOSEPH, MO",2018-07-08,8
"Suddenlink","ST JOSEPH, MO",2018-07-15,5
"Suddenlink","ST JOSEPH, MO",2018-07-22,3
"Suddenlink","ST JOSEPH, MO",2018-07-29,6
"Suddenlink","ST JOSEPH, MO",2018-08-05,9
"Suddenlink","ST JOSEPH, MO",2018-08-12,5
"Suddenlink","ST JOSEPH, MO",2018-08-19,7
"Suddenlink","ST JOSEPH, MO",2018-08-26,7
"Suddenlink","ST JOSEPH, MO",2018-09-02,6
"Suddenlink","ST JOSEPH, MO",2018-09-09,2
"Suddenlink","ST JOSEPH, MO",2018-09-16,9
"Suddenlink","ST JOSEPH, MO",2018-09-23,9
"Suddenlink","ST JOSEPH, MO",2018-09-30,6
"Suddenlink","ST JOSEPH, MO",2018-10-07,5
"Suddenlink","ST JOSEPH, MO",2018-10-14,6
"Suddenlink","ST JOSEPH, MO",2018-10-21,3
"Suddenlink","ST JOSEPH, MO",2018-10-28,6
"Suddenlink","ST JOSEPH, MO",2018-11-04,4
"Suddenlink","ST JOSEPH, MO",2018-11-11,7
"Suddenlink","ST JOSEPH, MO",2018-11-18,5
"Suddenlink","ST JOSEPH, MO",2018-11-25,7
"Suddenlink","ST JOSEPH, MO",2018-12-02,4
"Suddenlink","ST JOSEPH, MO",2018-12-09,7
"Suddenlink","ST JOSEPH, MO",2018-12-16,6
"Suddenlink","ST JOSEPH, MO",2018-12-23,3
"Suddenlink","ST JOSEPH, MO",2018-12-30,7
"Suddenlink","ST JOSEPH, MO",2019-01-06,1
"Suddenlink","ST JOSEPH, MO",2019-01-13,4
"Suddenlink","ST JOSEPH, MO",2019-01-20,2
"Suddenlink","ST JOSEPH, MO",2019-01-27,4
"Suddenlink","ST JOSEPH, MO",2019-02-03,6
"Suddenlink","ST JOSEPH, MO",2019-02-10,3
"Suddenlink","ST JOSEPH, MO",2019-02-17,4
"Suddenlink","ST JOSEPH, MO",2019-02-24,3
"Suddenlink","ST JOSEPH, MO",2019-03-03,1
"Suddenlink","ST JOSEPH, MO",2019-03-10,7
"Suddenlink","ST JOSEPH, MO",2019-03-17,7
"Suddenlink","ST JOSEPH, MO",2019-03-24,7
"Suddenlink","ST JOSEPH, MO",2019-03-31,2
"Suddenlink","ST JOSEPH, MO",2019-04-07,7
"Suddenlink","ST JOSEPH, MO",2019-04-14,8
"Suddenlink","ST JOSEPH, MO",2019-04-21,6
"Suddenlink","ST JOSEPH, MO",2019-04-28,7
"Suddenlink","ST JOSEPH, MO",2019-05-05,4
"Suddenlink","ST JOSEPH, MO",2019-05-12,0
"Suddenlink","ST JOSEPH, MO",2019-05-19,3
"Suddenlink","ST JOSEPH, MO",2019-05-26,6
"Suddenlink","ST JOSEPH, MO",2019-06-02,3
"Suddenlink","ST JOSEPH, MO",2019-06-09,3
"Suddenlink","ST JOSEPH, MO",2019-06-16,2
"Suddenlink","ST JOSEPH, MO",2019-06-23,11
"Suddenlink","ST JOSEPH, MO",2019-06-30,1
"Suddenlink","ST JOSEPH, MO",2019-07-07,3
"Suddenlink","ST JOSEPH, MO",2019-07-14,3
"Suddenlink","ST JOSEPH, MO",2019-07-21,6
"Suddenlink","ST JOSEPH, MO",2019-07-28,2
"Suddenlink","ST JOSEPH, MO",2019-08-04,9
"Suddenlink","ST JOSEPH, MO",2019-08-11,11
"Suddenlink","ST JOSEPH, MO",2019-08-18,7
"Suddenlink","ST JOSEPH, MO",2019-08-25,9
"Suddenlink","ST JOSEPH, MO",2019-09-01,9
"Suddenlink","ST JOSEPH, MO",2019-09-08,3
"Suddenlink","ST JOSEPH, MO",2019-09-15,4
"Suddenlink","ST JOSEPH, MO",2019-09-22,5
"Suddenlink","ST JOSEPH, MO",2019-09-29,5
"Suddenlink","ST JOSEPH, MO",2019-10-06,5
"Suddenlink","ST JOSEPH, MO",2019-10-13,6
"Suddenlink","ST JOSEPH, MO",2019-10-20,0
"Suddenlink","ST JOSEPH, MO",2019-10-27,4
"Suddenlink","ST JOSEPH, MO",2019-11-03,7
"Suddenlink","ST JOSEPH, MO",2019-11-10,6
"Suddenlink","ST JOSEPH, MO",2019-11-17,3
"Suddenlink","ST JOSEPH, MO",2019-11-24,1
"Suddenlink","ST JOSEPH, MO",2019-12-01,6
"Suddenlink","ST JOSEPH, MO",2019-12-08,5
"Suddenlink","ST JOSEPH, MO",2019-12-15,4
"Suddenlink","ST JOSEPH, MO",2019-12-22,5
"Suddenlink","ST JOSEPH, MO",2019-12-29,1
"Suddenlink","ST JOSEPH, MO",2020-01-05,4
"Suddenlink","ST JOSEPH, MO",2020-01-12,1
"Suddenlink","ST JOSEPH, MO",2020-01-19,0
"Suddenlink","ST JOSEPH, MO",2020-01-26,2
"Suddenlink","ST JOSEPH, MO",2020-02-02,3
"Suddenlink","ST JOSEPH, MO",2020-02-09,2
"Suddenlink","ST JOSEPH, MO",2020-02-16,2
"Suddenlink","ST JOSEPH, MO",2020-02-23,8
"Suddenlink","ST JOSEPH, MO",2020-03-01,10
"Suddenlink","ST JOSEPH, MO",2020-03-08,6
"Suddenlink","ST JOSEPH, MO",2020-03-15,7
"Suddenlink","ST JOSEPH, MO",2020-03-22,4
"Suddenlink","ST JOSEPH, MO",2020-03-29,7
"Suddenlink","ST JOSEPH, MO",2020-04-05,1
"Suddenlink","ST JOSEPH, MO",2020-04-12,0
"Suddenlink","ST JOSEPH, MO",2020-04-19,4
