"brand","period","dma","sales"
"Suddenlink",2020-04-26,"SPRINGFIELD, MO",18
"Suddenlink",2020-05-03,"SPRINGFIELD, MO",29
"Suddenlink",2020-05-10,"SPRINGFIELD, MO",18
"Suddenlink",2020-05-17,"SPRINGFIELD, MO",19
"Suddenlink",2020-05-24,"SPRINGFIELD, MO",10
"Suddenlink",2020-05-31,"SPRINGFIELD, MO",20
"Suddenlink",2020-06-07,"SPRINGFIELD, MO",21
"Suddenlink",2020-06-14,"SPRINGFIELD, MO",32
"Suddenlink",2020-06-21,"SPRINGFIELD, MO",20
"Suddenlink",2020-06-28,"SPRINGFIELD, MO",10
"Suddenlink",2020-07-05,"SPRINGFIELD, MO",12
"Suddenlink",2020-07-12,"SPRINGFIELD, MO",12
"Suddenlink",2020-07-19,"SPRINGFIELD, MO",13
"Suddenlink",2020-07-26,"SPRINGFIELD, MO",10
"Suddenlink",2020-08-02,"SPRINGFIELD, MO",17
"Suddenlink",2020-08-09,"SPRINGFIELD, MO",12
"Suddenlink",2020-08-16,"SPRINGFIELD, MO",11
"Suddenlink",2020-08-23,"SPRINGFIELD, MO",12
"Suddenlink",2020-08-30,"SPRINGFIELD, MO",20
"Suddenlink",2020-09-06,"SPRINGFIELD, MO",13
"Suddenlink",2020-09-13,"SPRINGFIELD, MO",12
"Suddenlink",2020-09-20,"SPRINGFIELD, MO",14
"Suddenlink",2020-09-27,"SPRINGFIELD, MO",14
"Suddenlink",2020-10-04,"SPRINGFIELD, MO",12
"Suddenlink",2020-10-11,"SPRINGFIELD, MO",13
"Suddenlink",2020-10-18,"SPRINGFIELD, MO",17
"Suddenlink",2020-10-25,"SPRINGFIELD, MO",12
"Suddenlink",2020-11-01,"SPRINGFIELD, MO",13
"Suddenlink",2020-11-08,"SPRINGFIELD, MO",10
"Suddenlink",2020-11-15,"SPRINGFIELD, MO",17
"Suddenlink",2020-11-22,"SPRINGFIELD, MO",5
"Suddenlink",2020-11-29,"SPRINGFIELD, MO",16
"Suddenlink",2020-12-06,"SPRINGFIELD, MO",13
"Suddenlink",2020-12-13,"SPRINGFIELD, MO",16
"Suddenlink",2020-12-20,"SPRINGFIELD, MO",4
"Suddenlink",2020-12-27,"SPRINGFIELD, MO",9
"Suddenlink",2021-01-03,"SPRINGFIELD, MO",17
"Suddenlink",2021-01-10,"SPRINGFIELD, MO",9
"Suddenlink",2021-01-17,"SPRINGFIELD, MO",17
"Suddenlink",2021-01-24,"SPRINGFIELD, MO",19
"Suddenlink",2021-01-31,"SPRINGFIELD, MO",22
"Suddenlink",2021-02-07,"SPRINGFIELD, MO",22
"Suddenlink",2021-02-14,"SPRINGFIELD, MO",8
"Suddenlink",2021-02-21,"SPRINGFIELD, MO",20
"Suddenlink",2021-02-28,"SPRINGFIELD, MO",26
"Suddenlink",2021-03-07,"SPRINGFIELD, MO",21
"Suddenlink",2021-03-14,"SPRINGFIELD, MO",32
"Suddenlink",2021-03-21,"SPRINGFIELD, MO",40
"Suddenlink",2021-03-28,"SPRINGFIELD, MO",26
"Suddenlink",2021-04-04,"SPRINGFIELD, MO",16
"Suddenlink",2021-04-11,"SPRINGFIELD, MO",21
"Suddenlink",2021-04-18,"SPRINGFIELD, MO",15
"Suddenlink",2021-04-25,"SPRINGFIELD, MO",19
"Suddenlink",2021-05-02,"SPRINGFIELD, MO",26
"Suddenlink",2021-05-09,"SPRINGFIELD, MO",16
"Suddenlink",2021-05-16,"SPRINGFIELD, MO",31
"Suddenlink",2021-05-23,"SPRINGFIELD, MO",22
"Suddenlink",2021-05-30,"SPRINGFIELD, MO",6
"Suddenlink",2021-06-06,"SPRINGFIELD, MO",16
"Suddenlink",2021-06-13,"SPRINGFIELD, MO",19
"Suddenlink",2021-06-20,"SPRINGFIELD, MO",15
"Suddenlink",2021-06-27,"SPRINGFIELD, MO",22
"Suddenlink",2021-07-04,"SPRINGFIELD, MO",19
"Suddenlink",2021-07-11,"SPRINGFIELD, MO",16
"Suddenlink",2021-07-18,"SPRINGFIELD, MO",16
"Suddenlink",2021-07-25,"SPRINGFIELD, MO",26
"Suddenlink",2021-08-01,"SPRINGFIELD, MO",22
"Suddenlink",2021-08-08,"SPRINGFIELD, MO",19
"Suddenlink",2021-08-15,"SPRINGFIELD, MO",21
"Suddenlink",2021-08-22,"SPRINGFIELD, MO",20
"Suddenlink",2021-08-29,"SPRINGFIELD, MO",19
"Suddenlink",2021-09-05,"SPRINGFIELD, MO",17
"Suddenlink",2021-09-12,"SPRINGFIELD, MO",17
"Suddenlink",2021-09-19,"SPRINGFIELD, MO",17
"Suddenlink",2016-01-03,"ST JOSEPH, MO",5
"Suddenlink",2016-01-10,"ST JOSEPH, MO",7
"Suddenlink",2016-01-17,"ST JOSEPH, MO",3
"Suddenlink",2016-01-24,"ST JOSEPH, MO",7
"Suddenlink",2016-01-31,"ST JOSEPH, MO",6
"Suddenlink",2016-02-07,"ST JOSEPH, MO",6
"Suddenlink",2016-02-14,"ST JOSEPH, MO",2
"Suddenlink",2016-02-21,"ST JOSEPH, MO",4
"Suddenlink",2016-02-28,"ST JOSEPH, MO",4
"Suddenlink",2016-03-06,"ST JOSEPH, MO",6
"Suddenlink",2016-03-13,"ST JOSEPH, MO",2
"Suddenlink",2016-03-20,"ST JOSEPH, MO",8
"Suddenlink",2016-03-27,"ST JOSEPH, MO",10
"Suddenlink",2016-04-03,"ST JOSEPH, MO",6
"Suddenlink",2016-04-10,"ST JOSEPH, MO",7
"Suddenlink",2016-04-17,"ST JOSEPH, MO",4
"Suddenlink",2016-04-24,"ST JOSEPH, MO",9
"Suddenlink",2016-05-01,"ST JOSEPH, MO",5
"Suddenlink",2016-05-08,"ST JOSEPH, MO",6
"Suddenlink",2016-05-15,"ST JOSEPH, MO",6
"Suddenlink",2016-05-22,"ST JOSEPH, MO",3
"Suddenlink",2016-05-29,"ST JOSEPH, MO",4
"Suddenlink",2016-06-05,"ST JOSEPH, MO",10
"Suddenlink",2016-06-12,"ST JOSEPH, MO",5
"Suddenlink",2016-06-19,"ST JOSEPH, MO",6
"Suddenlink",2016-06-26,"ST JOSEPH, MO",8
"Suddenlink",2016-07-03,"ST JOSEPH, MO",1
"Suddenlink",2016-07-10,"ST JOSEPH, MO",6
"Suddenlink",2016-07-17,"ST JOSEPH, MO",6
"Suddenlink",2016-07-24,"ST JOSEPH, MO",3
"Suddenlink",2016-07-31,"ST JOSEPH, MO",4
"Suddenlink",2016-08-07,"ST JOSEPH, MO",4
"Suddenlink",2016-08-14,"ST JOSEPH, MO",7
"Suddenlink",2016-08-21,"ST JOSEPH, MO",8
"Suddenlink",2016-08-28,"ST JOSEPH, MO",6
"Suddenlink",2016-09-04,"ST JOSEPH, MO",6
"Suddenlink",2016-09-11,"ST JOSEPH, MO",10
"Suddenlink",2016-09-18,"ST JOSEPH, MO",8
"Suddenlink",2016-09-25,"ST JOSEPH, MO",4
"Suddenlink",2016-10-02,"ST JOSEPH, MO",3
"Suddenlink",2016-10-09,"ST JOSEPH, MO",5
"Suddenlink",2016-10-16,"ST JOSEPH, MO",11
"Suddenlink",2016-10-23,"ST JOSEPH, MO",3
"Suddenlink",2016-10-30,"ST JOSEPH, MO",6
"Suddenlink",2016-11-06,"ST JOSEPH, MO",5
"Suddenlink",2016-11-13,"ST JOSEPH, MO",7
"Suddenlink",2016-11-20,"ST JOSEPH, MO",3
"Suddenlink",2016-11-27,"ST JOSEPH, MO",7
"Suddenlink",2016-12-04,"ST JOSEPH, MO",5
"Suddenlink",2016-12-11,"ST JOSEPH, MO",4
"Suddenlink",2016-12-18,"ST JOSEPH, MO",2
"Suddenlink",2016-12-25,"ST JOSEPH, MO",3
"Suddenlink",2017-01-01,"ST JOSEPH, MO",1
"Suddenlink",2017-01-08,"ST JOSEPH, MO",10
"Suddenlink",2017-01-15,"ST JOSEPH, MO",5
"Suddenlink",2017-01-22,"ST JOSEPH, MO",6
"Suddenlink",2017-01-29,"ST JOSEPH, MO",6
"Suddenlink",2017-02-05,"ST JOSEPH, MO",10
"Suddenlink",2017-02-12,"ST JOSEPH, MO",2
"Suddenlink",2017-02-19,"ST JOSEPH, MO",5
"Suddenlink",2017-02-26,"ST JOSEPH, MO",8
"Suddenlink",2017-03-05,"ST JOSEPH, MO",9
"Suddenlink",2017-03-12,"ST JOSEPH, MO",5
"Suddenlink",2017-03-19,"ST JOSEPH, MO",9
"Suddenlink",2017-03-26,"ST JOSEPH, MO",7
"Suddenlink",2017-04-02,"ST JOSEPH, MO",7
"Suddenlink",2017-04-09,"ST JOSEPH, MO",6
"Suddenlink",2017-04-16,"ST JOSEPH, MO",5
"Suddenlink",2017-04-23,"ST JOSEPH, MO",5
"Suddenlink",2017-04-30,"ST JOSEPH, MO",11
"Suddenlink",2017-05-07,"ST JOSEPH, MO",8
"Suddenlink",2017-05-14,"ST JOSEPH, MO",10
"Suddenlink",2017-05-21,"ST JOSEPH, MO",4
"Suddenlink",2017-05-28,"ST JOSEPH, MO",6
"Suddenlink",2017-06-04,"ST JOSEPH, MO",8
"Suddenlink",2017-06-11,"ST JOSEPH, MO",4
"Suddenlink",2017-06-18,"ST JOSEPH, MO",7
"Suddenlink",2017-06-25,"ST JOSEPH, MO",7
"Suddenlink",2017-07-02,"ST JOSEPH, MO",6
"Suddenlink",2017-07-09,"ST JOSEPH, MO",3
"Suddenlink",2017-07-16,"ST JOSEPH, MO",5
"Suddenlink",2017-07-23,"ST JOSEPH, MO",5
"Suddenlink",2017-07-30,"ST JOSEPH, MO",9
"Suddenlink",2017-08-06,"ST JOSEPH, MO",8
"Suddenlink",2017-08-13,"ST JOSEPH, MO",10
"Suddenlink",2017-08-20,"ST JOSEPH, MO",4
"Suddenlink",2017-08-27,"ST JOSEPH, MO",6
"Suddenlink",2017-09-03,"ST JOSEPH, MO",9
"Suddenlink",2017-09-10,"ST JOSEPH, MO",6
"Suddenlink",2017-09-17,"ST JOSEPH, MO",5
"Suddenlink",2017-09-24,"ST JOSEPH, MO",7
"Suddenlink",2017-10-01,"ST JOSEPH, MO",4
"Suddenlink",2017-10-08,"ST JOSEPH, MO",5
"Suddenlink",2017-10-15,"ST JOSEPH, MO",9
"Suddenlink",2017-10-22,"ST JOSEPH, MO",7
"Suddenlink",2017-10-29,"ST JOSEPH, MO",16
"Suddenlink",2017-11-05,"ST JOSEPH, MO",1
"Suddenlink",2017-11-12,"ST JOSEPH, MO",5
"Suddenlink",2017-11-19,"ST JOSEPH, MO",10
"Suddenlink",2017-11-26,"ST JOSEPH, MO",7
"Suddenlink",2017-12-03,"ST JOSEPH, MO",3
"Suddenlink",2017-12-10,"ST JOSEPH, MO",10
"Suddenlink",2017-12-17,"ST JOSEPH, MO",7
"Suddenlink",2017-12-24,"ST JOSEPH, MO",5
"Suddenlink",2017-12-31,"ST JOSEPH, MO",7
"Suddenlink",2018-01-07,"ST JOSEPH, MO",4
"Suddenlink",2018-01-14,"ST JOSEPH, MO",5
"Suddenlink",2018-01-21,"ST JOSEPH, MO",6
"Suddenlink",2018-01-28,"ST JOSEPH, MO",2
"Suddenlink",2018-02-04,"ST JOSEPH, MO",8
"Suddenlink",2018-02-11,"ST JOSEPH, MO",8
"Suddenlink",2018-02-18,"ST JOSEPH, MO",6
"Suddenlink",2018-02-25,"ST JOSEPH, MO",8
"Suddenlink",2018-03-04,"ST JOSEPH, MO",8
"Suddenlink",2018-03-11,"ST JOSEPH, MO",6
"Suddenlink",2018-03-18,"ST JOSEPH, MO",7
"Suddenlink",2018-03-25,"ST JOSEPH, MO",5
"Suddenlink",2018-04-01,"ST JOSEPH, MO",12
"Suddenlink",2018-04-08,"ST JOSEPH, MO",3
"Suddenlink",2018-04-15,"ST JOSEPH, MO",5
"Suddenlink",2018-04-22,"ST JOSEPH, MO",17
"Suddenlink",2018-04-29,"ST JOSEPH, MO",6
"Suddenlink",2018-05-06,"ST JOSEPH, MO",6
"Suddenlink",2018-05-13,"ST JOSEPH, MO",18
"Suddenlink",2018-05-20,"ST JOSEPH, MO",6
"Suddenlink",2018-05-27,"ST JOSEPH, MO",7
"Suddenlink",2018-06-03,"ST JOSEPH, MO",7
"Suddenlink",2018-06-10,"ST JOSEPH, MO",6
"Suddenlink",2018-06-17,"ST JOSEPH, MO",6
"Suddenlink",2018-06-24,"ST JOSEPH, MO",7
"Suddenlink",2018-07-01,"ST JOSEPH, MO",4
"Suddenlink",2018-07-08,"ST JOSEPH, MO",9
"Suddenlink",2018-07-15,"ST JOSEPH, MO",8
"Suddenlink",2018-07-22,"ST JOSEPH, MO",3
"Suddenlink",2018-07-29,"ST JOSEPH, MO",15
"Suddenlink",2018-08-05,"ST JOSEPH, MO",10
"Suddenlink",2018-08-12,"ST JOSEPH, MO",6
"Suddenlink",2018-08-19,"ST JOSEPH, MO",7
"Suddenlink",2018-08-26,"ST JOSEPH, MO",6
"Suddenlink",2018-09-02,"ST JOSEPH, MO",6
"Suddenlink",2018-09-09,"ST JOSEPH, MO",4
"Suddenlink",2018-09-16,"ST JOSEPH, MO",11
"Suddenlink",2018-09-23,"ST JOSEPH, MO",9
"Suddenlink",2018-09-30,"ST JOSEPH, MO",6
"Suddenlink",2018-10-07,"ST JOSEPH, MO",9
"Suddenlink",2018-10-14,"ST JOSEPH, MO",5
"Suddenlink",2018-10-21,"ST JOSEPH, MO",3
"Suddenlink",2018-10-28,"ST JOSEPH, MO",9
"Suddenlink",2018-11-04,"ST JOSEPH, MO",5
"Suddenlink",2018-11-11,"ST JOSEPH, MO",8
"Suddenlink",2018-11-18,"ST JOSEPH, MO",6
"Suddenlink",2018-11-25,"ST JOSEPH, MO",5
"Suddenlink",2018-12-02,"ST JOSEPH, MO",7
"Suddenlink",2018-12-09,"ST JOSEPH, MO",7
"Suddenlink",2018-12-16,"ST JOSEPH, MO",6
"Suddenlink",2018-12-23,"ST JOSEPH, MO",5
"Suddenlink",2018-12-30,"ST JOSEPH, MO",4
"Suddenlink",2019-01-06,"ST JOSEPH, MO",2
"Suddenlink",2019-01-13,"ST JOSEPH, MO",6
"Suddenlink",2019-01-20,"ST JOSEPH, MO",5
"Suddenlink",2019-01-27,"ST JOSEPH, MO",6
"Suddenlink",2019-02-03,"ST JOSEPH, MO",5
"Suddenlink",2019-02-10,"ST JOSEPH, MO",4
"Suddenlink",2019-02-17,"ST JOSEPH, MO",8
"Suddenlink",2019-02-24,"ST JOSEPH, MO",4
"Suddenlink",2019-03-03,"ST JOSEPH, MO",7
"Suddenlink",2019-03-10,"ST JOSEPH, MO",7
"Suddenlink",2019-03-17,"ST JOSEPH, MO",9
"Suddenlink",2019-03-24,"ST JOSEPH, MO",5
"Suddenlink",2019-03-31,"ST JOSEPH, MO",3
"Suddenlink",2019-04-07,"ST JOSEPH, MO",22
"Suddenlink",2019-04-14,"ST JOSEPH, MO",9
"Suddenlink",2019-04-21,"ST JOSEPH, MO",14
"Suddenlink",2019-04-28,"ST JOSEPH, MO",6
"Suddenlink",2019-05-05,"ST JOSEPH, MO",4
"Suddenlink",2019-05-12,"ST JOSEPH, MO",3
"Suddenlink",2019-05-19,"ST JOSEPH, MO",6
"Suddenlink",2019-05-26,"ST JOSEPH, MO",3
"Suddenlink",2019-06-02,"ST JOSEPH, MO",6
"Suddenlink",2019-06-09,"ST JOSEPH, MO",10
"Suddenlink",2019-06-16,"ST JOSEPH, MO",10
"Suddenlink",2019-06-23,"ST JOSEPH, MO",8
"Suddenlink",2019-06-30,"ST JOSEPH, MO",2
"Suddenlink",2019-07-07,"ST JOSEPH, MO",9
"Suddenlink",2019-07-14,"ST JOSEPH, MO",4
"Suddenlink",2019-07-21,"ST JOSEPH, MO",5
"Suddenlink",2019-07-28,"ST JOSEPH, MO",6
"Suddenlink",2019-08-04,"ST JOSEPH, MO",18
"Suddenlink",2019-08-11,"ST JOSEPH, MO",11
"Suddenlink",2019-08-18,"ST JOSEPH, MO",5
"Suddenlink",2019-08-25,"ST JOSEPH, MO",3
"Suddenlink",2019-09-01,"ST JOSEPH, MO",9
"Suddenlink",2019-09-08,"ST JOSEPH, MO",5
"Suddenlink",2019-09-15,"ST JOSEPH, MO",5
"Suddenlink",2019-09-22,"ST JOSEPH, MO",10
"Suddenlink",2019-09-29,"ST JOSEPH, MO",14
"Suddenlink",2019-10-06,"ST JOSEPH, MO",4
"Suddenlink",2019-10-13,"ST JOSEPH, MO",4
"Suddenlink",2019-10-20,"ST JOSEPH, MO",4
"Suddenlink",2019-10-27,"ST JOSEPH, MO",6
"Suddenlink",2019-11-03,"ST JOSEPH, MO",4
"Suddenlink",2019-11-10,"ST JOSEPH, MO",6
"Suddenlink",2019-11-17,"ST JOSEPH, MO",4
"Suddenlink",2019-11-24,"ST JOSEPH, MO",4
"Suddenlink",2019-12-01,"ST JOSEPH, MO",9
"Suddenlink",2019-12-08,"ST JOSEPH, MO",5
"Suddenlink",2019-12-15,"ST JOSEPH, MO",7
"Suddenlink",2019-12-22,"ST JOSEPH, MO",3
"Suddenlink",2019-12-29,"ST JOSEPH, MO",5
"Suddenlink",2020-01-05,"ST JOSEPH, MO",2
"Suddenlink",2020-01-12,"ST JOSEPH, MO",2
"Suddenlink",2020-01-19,"ST JOSEPH, MO",1
"Suddenlink",2020-01-26,"ST JOSEPH, MO",5
"Suddenlink",2020-02-02,"ST JOSEPH, MO",0
"Suddenlink",2020-02-09,"ST JOSEPH, MO",4
"Suddenlink",2020-02-16,"ST JOSEPH, MO",11
"Suddenlink",2020-02-23,"ST JOSEPH, MO",11
"Suddenlink",2020-03-01,"ST JOSEPH, MO",9
"Suddenlink",2020-03-08,"ST JOSEPH, MO",5
"Suddenlink",2020-03-15,"ST JOSEPH, MO",7
"Suddenlink",2020-03-22,"ST JOSEPH, MO",8
"Suddenlink",2020-03-29,"ST JOSEPH, MO",7
"Suddenlink",2020-04-05,"ST JOSEPH, MO",0
"Suddenlink",2020-04-12,"ST JOSEPH, MO",3
"Suddenlink",2020-04-19,"ST JOSEPH, MO",2
"Suddenlink",2020-04-26,"ST JOSEPH, MO",6
"Suddenlink",2020-05-03,"ST JOSEPH, MO",4
"Suddenlink",2020-05-10,"ST JOSEPH, MO",5
"Suddenlink",2020-05-17,"ST JOSEPH, MO",6
"Suddenlink",2020-05-24,"ST JOSEPH, MO",2
"Suddenlink",2020-05-31,"ST JOSEPH, MO",6
"Suddenlink",2020-06-07,"ST JOSEPH, MO",5
"Suddenlink",2020-06-14,"ST JOSEPH, MO",4
"Suddenlink",2020-06-21,"ST JOSEPH, MO",8
"Suddenlink",2020-06-28,"ST JOSEPH, MO",4
"Suddenlink",2020-07-05,"ST JOSEPH, MO",4
"Suddenlink",2020-07-12,"ST JOSEPH, MO",2
"Suddenlink",2020-07-19,"ST JOSEPH, MO",2
"Suddenlink",2020-07-26,"ST JOSEPH, MO",8
"Suddenlink",2020-08-02,"ST JOSEPH, MO",3
"Suddenlink",2020-08-09,"ST JOSEPH, MO",2
"Suddenlink",2020-08-16,"ST JOSEPH, MO",6
"Suddenlink",2020-08-23,"ST JOSEPH, MO",4
"Suddenlink",2020-08-30,"ST JOSEPH, MO",3
"Suddenlink",2020-09-06,"ST JOSEPH, MO",5
"Suddenlink",2020-09-13,"ST JOSEPH, MO",3
"Suddenlink",2020-09-20,"ST JOSEPH, MO",3
"Suddenlink",2020-09-27,"ST JOSEPH, MO",2
"Suddenlink",2020-10-04,"ST JOSEPH, MO",3
"Suddenlink",2020-10-11,"ST JOSEPH, MO",5
"Suddenlink",2020-10-18,"ST JOSEPH, MO",3
"Suddenlink",2020-10-25,"ST JOSEPH, MO",5
"Suddenlink",2020-11-01,"ST JOSEPH, MO",5
"Suddenlink",2020-11-08,"ST JOSEPH, MO",3
"Suddenlink",2020-11-15,"ST JOSEPH, MO",4
"Suddenlink",2020-11-22,"ST JOSEPH, MO",7
"Suddenlink",2020-11-29,"ST JOSEPH, MO",3
"Suddenlink",2020-12-06,"ST JOSEPH, MO",4
"Suddenlink",2020-12-13,"ST JOSEPH, MO",8
"Suddenlink",2020-12-20,"ST JOSEPH, MO",4
"Suddenlink",2020-12-27,"ST JOSEPH, MO",0
"Suddenlink",2021-01-03,"ST JOSEPH, MO",2
"Suddenlink",2021-01-10,"ST JOSEPH, MO",8
"Suddenlink",2021-01-17,"ST JOSEPH, MO",6
"Suddenlink",2021-01-24,"ST JOSEPH, MO",3
"Suddenlink",2021-01-31,"ST JOSEPH, MO",4
"Suddenlink",2021-02-07,"ST JOSEPH, MO",2
"Suddenlink",2021-02-14,"ST JOSEPH, MO",2
"Suddenlink",2021-02-21,"ST JOSEPH, MO",8
"Suddenlink",2021-02-28,"ST JOSEPH, MO",6
"Suddenlink",2021-03-07,"ST JOSEPH, MO",9
"Suddenlink",2021-03-14,"ST JOSEPH, MO",7
"Suddenlink",2021-03-21,"ST JOSEPH, MO",7
"Suddenlink",2021-03-28,"ST JOSEPH, MO",2
"Suddenlink",2021-04-04,"ST JOSEPH, MO",5
"Suddenlink",2021-04-11,"ST JOSEPH, MO",2
"Suddenlink",2021-04-18,"ST JOSEPH, MO",2
"Suddenlink",2021-04-25,"ST JOSEPH, MO",3
"Suddenlink",2021-05-02,"ST JOSEPH, MO",7
"Suddenlink",2021-05-09,"ST JOSEPH, MO",3
"Suddenlink",2021-05-16,"ST JOSEPH, MO",2
"Suddenlink",2021-05-23,"ST JOSEPH, MO",4
"Suddenlink",2021-05-30,"ST JOSEPH, MO",4
"Suddenlink",2021-06-06,"ST JOSEPH, MO",7
"Suddenlink",2021-06-13,"ST JOSEPH, MO",5
"Suddenlink",2021-06-20,"ST JOSEPH, MO",3
"Suddenlink",2021-06-27,"ST JOSEPH, MO",3
"Suddenlink",2021-07-04,"ST JOSEPH, MO",5
"Suddenlink",2021-07-11,"ST JOSEPH, MO",3
"Suddenlink",2021-07-18,"ST JOSEPH, MO",10
"Suddenlink",2021-07-25,"ST JOSEPH, MO",5
"Suddenlink",2021-08-01,"ST JOSEPH, MO",5
"Suddenlink",2021-08-08,"ST JOSEPH, MO",2
"Suddenlink",2021-08-15,"ST JOSEPH, MO",6
"Suddenlink",2021-08-22,"ST JOSEPH, MO",11
"Suddenlink",2021-08-29,"ST JOSEPH, MO",10
"Suddenlink",2021-09-05,"ST JOSEPH, MO",7
"Suddenlink",2021-09-12,"ST JOSEPH, MO",3
"Suddenlink",2021-09-19,"ST JOSEPH, MO",7
"Suddenlink",2016-01-03,"TULSA, OK",6
"Suddenlink",2016-01-10,"TULSA, OK",3
"Suddenlink",2016-01-17,"TULSA, OK",8
"Suddenlink",2016-01-24,"TULSA, OK",9
"Suddenlink",2016-01-31,"TULSA, OK",8
"Suddenlink",2016-02-07,"TULSA, OK",2
"Suddenlink",2016-02-14,"TULSA, OK",6
"Suddenlink",2016-02-21,"TULSA, OK",3
"Suddenlink",2016-02-28,"TULSA, OK",6
"Suddenlink",2016-03-06,"TULSA, OK",9
"Suddenlink",2016-03-13,"TULSA, OK",6
"Suddenlink",2016-03-20,"TULSA, OK",6
"Suddenlink",2016-03-27,"TULSA, OK",7
"Suddenlink",2016-04-03,"TULSA, OK",3
"Suddenlink",2016-04-10,"TULSA, OK",7
"Suddenlink",2016-04-17,"TULSA, OK",6
"Suddenlink",2016-04-24,"TULSA, OK",9
"Suddenlink",2016-05-01,"TULSA, OK",4
"Suddenlink",2016-05-08,"TULSA, OK",8
"Suddenlink",2016-05-15,"TULSA, OK",4
"Suddenlink",2016-05-22,"TULSA, OK",5
"Suddenlink",2016-05-29,"TULSA, OK",3
"Suddenlink",2016-06-05,"TULSA, OK",6
"Suddenlink",2016-06-12,"TULSA, OK",5
"Suddenlink",2016-06-19,"TULSA, OK",1
"Suddenlink",2016-06-26,"TULSA, OK",7
"Suddenlink",2016-07-03,"TULSA, OK",6
"Suddenlink",2016-07-10,"TULSA, OK",4
"Suddenlink",2016-07-17,"TULSA, OK",2
"Suddenlink",2016-07-24,"TULSA, OK",3
"Suddenlink",2016-07-31,"TULSA, OK",4
"Suddenlink",2016-08-07,"TULSA, OK",3
"Suddenlink",2016-08-14,"TULSA, OK",3
"Suddenlink",2016-08-21,"TULSA, OK",8
"Suddenlink",2016-08-28,"TULSA, OK",8
"Suddenlink",2016-09-04,"TULSA, OK",4
"Suddenlink",2016-09-11,"TULSA, OK",4
"Suddenlink",2016-09-18,"TULSA, OK",6
"Suddenlink",2016-09-25,"TULSA, OK",9
"Suddenlink",2016-10-02,"TULSA, OK",7
"Suddenlink",2016-10-09,"TULSA, OK",8
"Suddenlink",2016-10-16,"TULSA, OK",7
"Suddenlink",2016-10-23,"TULSA, OK",8
"Suddenlink",2016-10-30,"TULSA, OK",7
"Suddenlink",2016-11-06,"TULSA, OK",4
"Suddenlink",2016-11-13,"TULSA, OK",7
"Suddenlink",2016-11-20,"TULSA, OK",1
"Suddenlink",2016-11-27,"TULSA, OK",7
"Suddenlink",2016-12-04,"TULSA, OK",5
"Suddenlink",2016-12-11,"TULSA, OK",3
"Suddenlink",2016-12-18,"TULSA, OK",4
"Suddenlink",2016-12-25,"TULSA, OK",5
"Suddenlink",2017-01-01,"TULSA, OK",8
"Suddenlink",2017-01-08,"TULSA, OK",9
"Suddenlink",2017-01-15,"TULSA, OK",8
"Suddenlink",2017-01-22,"TULSA, OK",5
"Suddenlink",2017-01-29,"TULSA, OK",8
"Suddenlink",2017-02-05,"TULSA, OK",9
"Suddenlink",2017-02-12,"TULSA, OK",8
"Suddenlink",2017-02-19,"TULSA, OK",4
"Suddenlink",2017-02-26,"TULSA, OK",11
"Suddenlink",2017-03-05,"TULSA, OK",5
"Suddenlink",2017-03-12,"TULSA, OK",5
"Suddenlink",2017-03-19,"TULSA, OK",3
"Suddenlink",2017-03-26,"TULSA, OK",7
"Suddenlink",2017-04-02,"TULSA, OK",14
"Suddenlink",2017-04-09,"TULSA, OK",5
"Suddenlink",2017-04-16,"TULSA, OK",3
"Suddenlink",2017-04-23,"TULSA, OK",7
"Suddenlink",2017-04-30,"TULSA, OK",6
"Suddenlink",2017-05-07,"TULSA, OK",7
"Suddenlink",2017-05-14,"TULSA, OK",6
"Suddenlink",2017-05-21,"TULSA, OK",7
"Suddenlink",2017-05-28,"TULSA, OK",3
"Suddenlink",2017-06-04,"TULSA, OK",8
"Suddenlink",2017-06-11,"TULSA, OK",2
"Suddenlink",2017-06-18,"TULSA, OK",6
"Suddenlink",2017-06-25,"TULSA, OK",8
"Suddenlink",2017-07-02,"TULSA, OK",10
"Suddenlink",2017-07-09,"TULSA, OK",4
"Suddenlink",2017-07-16,"TULSA, OK",9
"Suddenlink",2017-07-23,"TULSA, OK",4
"Suddenlink",2017-07-30,"TULSA, OK",2
"Suddenlink",2017-08-06,"TULSA, OK",6
"Suddenlink",2017-08-13,"TULSA, OK",6
"Suddenlink",2017-08-20,"TULSA, OK",5
"Suddenlink",2017-08-27,"TULSA, OK",6
"Suddenlink",2017-09-03,"TULSA, OK",3
"Suddenlink",2017-09-10,"TULSA, OK",4
"Suddenlink",2017-09-17,"TULSA, OK",5
"Suddenlink",2017-09-24,"TULSA, OK",7
"Suddenlink",2017-10-01,"TULSA, OK",7
"Suddenlink",2017-10-08,"TULSA, OK",10
"Suddenlink",2017-10-15,"TULSA, OK",5
"Suddenlink",2017-10-22,"TULSA, OK",3
"Suddenlink",2017-10-29,"TULSA, OK",5
"Suddenlink",2017-11-05,"TULSA, OK",8
"Suddenlink",2017-11-12,"TULSA, OK",3
"Suddenlink",2017-11-19,"TULSA, OK",5
"Suddenlink",2017-11-26,"TULSA, OK",6
"Suddenlink",2017-12-03,"TULSA, OK",3
"Suddenlink",2017-12-10,"TULSA, OK",7
"Suddenlink",2017-12-17,"TULSA, OK",6
"Suddenlink",2017-12-24,"TULSA, OK",4
